home_team,away_team,year,month,day,game_pk,home_abbr,away_abbr,box_url,summary_url,home_pitchers,away_pitchers,home_batters,away_batters,home_position_players,away_position_players
dodgers,d-backs,2023,4,1,718749,LAD,AZ,https://www.mlb.com/gameday/d-backs-vs-dodgers/2023/04/01/718749/final/box,https://www.mlb.com/gameday/d-backs-vs-dodgers/2023/04/01/718749/final/summary/all,477132(Top1)/656578(Top7),518516(Bot1)/656464(Bot5)/642121(Bot6)/672841(Bot8),605141(Bot1)/518692(Bot1)/502110(Bot1)/571970(Bot1)/621035(Bot1)/678246(Bot1)/572204(Bot1)/500743(Bot1)/605131(Bot1)/518792(Bot6),641786(Top1)/606466(Top1)/666971(Top1)/572233(Top2)/446334(Top2)/682998(Top2)/605113(Top2)/672515(Top3)/677950(Top3)/645444(Top9)/672695(Top9),605131(Top1)(c)-518692(Top1)(1b)-678246(Top1)(2b)-571970(Top1)(3b)-500743(Top1)(ss)-621035(Top1)(lf)-572204(Top1)(cf)-605141(Top1)(rf)/518792(Top7)(rf)/681546(Top8)(cf),672515(Bot1)(c)-572233(Bot1)(1b)-606466(Bot1)(2b)-446334(Bot1)(3b)-605113(Bot1)(ss)-666971(Bot1)(lf)-677950(Bot1)(cf)-682998(Bot1)(rf)/672695(Bot8)(3b)
mariners,guardians,2023,4,1,718746,SEA,CLE,https://www.mlb.com/gameday/guardians-vs-mariners/2023/04/01/718746/final/box,https://www.mlb.com/gameday/guardians-vs-mariners/2023/04/01/718746/final/summary/all,669302(Top1)/650895(Top7)/642100(Top8)/670036(Top9),650644(Bot1)/675916(Bot8)/661403(Bot9),677594(Bot1)/543939(Bot1)/664034(Bot1)/553993(Bot1)/672284(Bot2)/606192(Bot2)/600303(Bot2)/608596(Bot3)/641487(Bot3)/663728(Bot8)-664059(Bot8),680757(Top1)/642708(Top1)/608070(Top1)/605137(Top1)/647304(Top1)/660757(Top2)/665926(Top2)/664702(Top2)/595956(Top2)/672356(Top9),608596(Top1)(c)-664034(Top1)(1b)-543939(Top1)(2b)-553993(Top1)(3b)-641487(Top1)(ss)-672284(Top1)(lf)-677594(Top1)(cf)-606192(Top1)(rf)/663728(Top9)(c),595956(Bot1)(c)-647304(Bot1)(1b)-665926(Bot1)(2b)-608070(Bot1)(3b)-642708(Bot1)(ss)-680757(Bot1)(lf)-664702(Bot1)(cf)-660757(Bot1)(rf)
marlins,mets,2023,4,1,718755,MIA,NYM,https://www.mlb.com/gameday/mets-vs-marlins/2023/04/01/718755/final/box,https://www.mlb.com/gameday/mets-vs-marlins/2023/04/01/718755/final/summary/all,665795(Top1)/677053(Top5)/598264(Top6)/666129(Top7),656731(Bot1)/642701(Bot6)/622098(Bot7)/548384(Bot7)/493603(Bot8)/502085(Bot9),650333(Bot1)/624585(Bot1)/643265(Bot1)/665862(Bot1)/650559(Bot1)/516416(Bot2)/660821(Bot2)/663743(Bot2)/621563(Bot2),607043(Top1)/596019(Top1)/643446(Top1)/624413(Top1)/596129(Top1)/592192(Top2)/641645(Top2)/500871(Top2)/553882(Top2)/502054(Top9)/516782(Top9),663743(Top1)(c)-643265(Top1)(1b)-650333(Top1)(2b)-516416(Top1)(3b)-621563(Top1)(ss)-650559(Top1)(lf)-665862(Top1)(cf)-660821(Top1)(rf),553882(Bot1)(c)-624413(Bot1)(1b)-641645(Bot1)(2b)-500871(Bot1)(3b)-596019(Bot1)(ss)-592192(Bot1)(lf)-607043(Bot1)(cf)-643446(Bot1)(rf)/516782(Bot9)(rf)
nationals,braves,2023,4,1,718753,WSH,ATL,https://www.mlb.com/gameday/braves-vs-nationals/2023/04/01/718753/final/box,https://www.mlb.com/gameday/braves-vs-nationals/2023/04/01/718753/final/summary/all,680686(Top1)/607455(Top6)/663658(Top7)/665048(Top9),675911(Bot1)/623433(Bot7)/641729(Bot8)/489446(Bot9),671277(Bot1)/608841(Bot1)/642086(Bot1)/660688(Bot2)/572816(Bot2)/600869(Bot2)/657041(Bot3)/682928(Bot3)/645302(Bot3)/545121(Bot9),660670(Top1)/621566(Top1)/663586(Top1)/645277(Top1)/671739(Top1)/518595(Top2)/592696(Top2)/542303(Top2)/606115(Top3),660688(Top1)(c)-642086(Top1)(1b)-671277(Top1)(2b)-600869(Top1)(3b)-682928(Top1)(ss)-572816(Top1)(lf)-645302(Top1)(cf)-657041(Top1)(rf)/545121(Top8)(lf),518595(Bot1)(c)-621566(Bot1)(1b)-645277(Bot1)(2b)-663586(Bot1)(3b)-606115(Bot1)(ss)-592696(Bot1)(lf)-671739(Bot1)(cf)-660670(Bot1)(rf)
padres,rockies,2023,4,1,718750,SD,COL,https://www.mlb.com/gameday/rockies-vs-padres/2023/04/01/718750/final/box,https://www.mlb.com/gameday/rockies-vs-padres/2023/04/01/718750/final/summary/all,608379(Top1)/621051(Top7)/657612(Top8)/623352(Top9),570632(Bot1)/621389(Bot3)/656234(Bot6)/659275(Bot8),663757(Bot1)/592518(Bot1)/665742(Bot1)/593428(Bot1)/630105(Bot1)/572761(Bot1)/669134(Bot1)/596059(Bot2)/621311(Bot2)/640492(Bot4),602074(Top1)/592178(Top1)/453568(Top1)/543068(Top2)/641857(Top2)/660707(Top2)/519058(Top2)/553869(Top2)/678662(Top3),669134(Top1)(c)-630105(Top1)(1b)-596059(Top1)(2b)-592518(Top1)(3b)-593428(Top1)(ss)-665742(Top1)(lf)-663757(Top1)(cf)-621311(Top1)(rf)/640492(Top5)(rf),553869(Bot1)(c)-543068(Bot1)(1b)-641857(Bot1)(2b)-660707(Bot1)(3b)-678662(Bot1)(ss)-592178(Bot1)(lf)-602074(Bot1)(cf)-453568(Bot1)(rf)
rangers,phillies,2023,4,1,718752,TEX,PHI,https://www.mlb.com/gameday/phillies-vs-rangers/2023/04/01/718752/final/box,https://www.mlb.com/gameday/phillies-vs-rangers/2023/04/01/718752/final/summary/all,543135(Top1)/641540(Top6)/621368(Top9),554430(Bot1)/628708(Bot5)/621237(Bot6)/622554(Bot7)/571479(Bot7)/518886(Bot8)/543281(Bot8),543760(Bot1)/608369(Bot1)/663993(Bot1)/666969(Bot1)/673962(Bot1)/543257(Bot1)/641598(Bot1)/543543(Bot2)/669701(Bot2)/608671(Bot7)/669352(Bot8)/677649(Bot8),607208(Top1)/656941(Top1)/592663(Top1)/669742(Top1)/592206(Top2)/681082(Top2)/664761(Top2)/595909(Top3)/669016(Top3)/596117(Top8)/543281(Top8)/665506(Top9),641598(Top1)(c)-663993(Top1)(1b)-543760(Top1)(2b)-673962(Top1)(3b)-608369(Top1)(ss)-669701(Top1)(lf)-666969(Top1)(cf)-543257(Top1)(rf)/608671(Top8)(cf)-669352(Top8)(rf)/677649(Top9)(lf),592663(Bot1)(c)-669742(Bot1)(1b)-681082(Bot1)(2b)-664761(Bot1)(3b)-607208(Bot1)(ss)-656941(Bot1)(lf)-669016(Bot1)(cf)-595909(Bot1)(rf)/596117(Bot8)(c)-543281(Bot8)(3b)/624641(Bot8)(3b)
rays,tigers,2023,4,1,718754,TB,DET,https://www.mlb.com/gameday/tigers-vs-rays/2023/04/01/718754/final/box,https://www.mlb.com/gameday/tigers-vs-rays/2023/04/01/718754/final/summary/all,621107(Top1)/687330(Top6)/664076(Top8)/676534(Top9),605513(Bot1)/622259(Bot3)/641302(Bot3)/682051(Bot7)/542585(Bot8),650490(Bot1)/664040(Bot1)/668227(Bot1)/677551(Bot1)/670042(Bot1)/642350(Bot1)/670764(Bot2)/666139(Bot2)/642336(Bot2)/670623(Bot4),665155(Top1)/682985(Top1)/595879(Top1)/681481(Top2)/640457(Top2)/679529(Top2)/408234(Top2)/656716(Top2)/606992(Top3)/668952(Top8)/668670(Top9),642336(Top1)(c)-650490(Top1)(1b)-664040(Top1)(2b)-670764(Top1)(3b)-677551(Top1)(ss)-668227(Top1)(lf)-642350(Top1)(cf)-666139(Top1)(rf)/670623(Top5)(3b),606992(Bot1)(c)-679529(Bot1)(1b)-656716(Bot1)(2b)-665155(Bot1)(3b)-595879(Bot1)(ss)-640457(Bot1)(lf)-682985(Bot1)(cf)-681481(Bot1)(rf)/668952(Bot7)(ss)/668670(Bot8)(c)
red-sox,orioles,2023,4,1,718761,BOS,BAL,https://www.mlb.com/gameday/orioles-vs-red-sox/2023/04/01/718761/final/box,https://www.mlb.com/gameday/orioles-vs-red-sox/2023/04/01/718761/final/summary/all,519242(Top1)/677161(Top4)/670174(Top5)/670167(Top7)/455119(Top8)/445276(Top9),665152(Bot1)/657508(Bot4)/543056(Bot5)/608723(Bot6)/672335(Bot7)/670810(Bot8)/669211(Bot8)/642585(Bot9),657077(Bot1)/646240(Bot1)/457759(Bot1)/807799(Bot1)/594807(Bot2)/671213(Bot2)/624414(Bot2)/624512(Bot2)/571771(Bot3)/606132(Bot8)/608701(Bot9),602104(Top1)/668939(Top1)/663624(Top1)/623993(Top1)/669720(Top1)/683002(Top1)/622761(Top2)/656775(Top2)/663630(Top2),624512(Top1)(c)-671213(Top1)(1b)-624414(Top1)(2b)-646240(Top1)(3b)-571771(Top1)(ss)-807799(Top1)(lf)-594807(Top1)(cf)-657077(Top1)(rf)/644374(Top9)(2b)-606132(Top9)(rf),668939(Bot1)(c)-663624(Bot1)(1b)-602104(Bot1)(2b)-683002(Bot1)(3b)-622761(Bot1)(ss)-663630(Bot1)(lf)-656775(Bot1)(cf)-669720(Bot1)(rf)/624428(Bot9)(2b)
reds,pirates,2023,4,1,718756,CIN,PIT,https://www.mlb.com/gameday/pirates-vs-reds/2023/04/01/718756/final/box,https://www.mlb.com/gameday/pirates-vs-reds/2023/04/01/718756/final/summary/all,666157(Top1)/664139(Top6)/571656(Top7)/665665(Top8)/664747(Top9),448179(Bot1)/608328(Bot6)/669796(Bot8),663697(Bot1)/668715(Bot1)/571976(Bot1)/663886(Bot1)/621028(Bot1)/656413(Bot1)/592200(Bot2)/676480(Bot2)/670770(Bot2)/641584(Bot6),663647(Top1)/668804(Top1)/457705(Top1)/467793(Top1)/656582(Top1)/665833(Top1)/666801(Top1)/678225(Top2)/595978(Top2)/675986(Top9)/596847(Top9),592200(Top1)(c)-663886(Top1)(1b)-663697(Top1)(2b)-668715(Top1)(3b)-676480(Top1)(ss)-656413(Top1)(lf)-670770(Top1)(cf)-571976(Top1)(rf)/641584(Top7)(lf)/613564(Top9)(1b),595978(Bot1)(c)-467793(Bot1)(1b)-666801(Bot1)(2b)-663647(Bot1)(3b)-665833(Bot1)(ss)-668804(Bot1)(lf)-678225(Bot1)(cf)-656582(Bot1)(rf)
royals,twins,2023,4,1,718751,KC,MIN,https://www.mlb.com/gameday/twins-vs-royals/2023/04/01/718751/final/box,https://www.mlb.com/gameday/twins-vs-royals/2023/04/01/718751/final/summary/all,543475(Top1)/642232(Top6)/664199(Top8)/547973(Top9),543243(Bot1)/660896(Bot6)/643377(Bot7)/573204(Bot8)/605347(Bot9),677951(Bot1)/669004(Bot1)/521692(Bot1)/686469(Bot2)/614177(Bot2)/641531(Bot2)/664728(Bot2)/681987(Bot2)/670032(Bot3)/686681(Bot9),596146(Top1)/621043(Top1)/621439(Top1)/663616(Top1)/669304(Top1)/624503(Top1)/608336(Top2)/543877(Top2)/572191(Top2)/571657(Top6),521692(Top1)(c)-686469(Top1)(1b)-670032(Top1)(2b)-641531(Top1)(3b)-677951(Top1)(ss)-681987(Top1)(lf)-664728(Top1)(cf)-669004(Top1)(rf),543877(Bot1)(c)-608336(Bot1)(1b)-624503(Bot1)(2b)-669304(Bot1)(3b)-621043(Bot1)(ss)-663616(Bot1)(lf)-572191(Bot1)(cf)-596146(Bot1)(rf)/571657(Bot6)(2b)
yankees,giants,2023,4,1,718762,NYY,SF,https://www.mlb.com/gameday/giants-vs-yankees/2023/04/01/718762/final/box,https://www.mlb.com/gameday/giants-vs-yankees/2023/04/01/718762/final/summary/all,657376(Top1)/593974(Top4)/650633(Top5)/656061(Top7)/605280(Top9)/622772(Top9),502171(Bot1)/596001(Bot4)/605154(Bot7)/573124(Bot8)/666808(Bot9),518934(Bot1)/592450(Bot1)/519203(Bot1)/519317(Bot1)/518626(Bot1)/650402(Bot1)/665828(Bot2)/624431(Bot2)/683011(Bot2)/543305(Bot9),664774(Top1)/624424(Top1)/642731(Top1)/592626(Top1)/573262(Top2)/681584(Top2)/543063(Top2)/666165(Top2)/547379(Top2)/669369(Top9),624431(Top1)(c)-519203(Top1)(1b)-650402(Top1)(2b)-518626(Top1)(3b)-683011(Top1)(ss)-665828(Top1)(lf)-592450(Top1)(cf)-519317(Top1)(rf),547379(Bot1)(c)-664774(Bot1)(1b)-642731(Bot1)(2b)-681584(Bot1)(3b)-543063(Bot1)(ss)-666165(Bot1)(lf)-573262(Bot1)(cf)-624424(Bot1)(rf)/669369(Bot8)(cf)
astros,white-sox,2023,4,2,718740,HOU,CWS,https://www.mlb.com/gameday/white-sox-vs-astros/2023/04/02/718740/final/box,https://www.mlb.com/gameday/white-sox-vs-astros/2023/04/02/718740/final/summary/all,677651(Top1)/664208(Top6)/661527(Top8),605182(Bot1)/666619(Bot6)/607481(Bot7)/608665(Bot8)/625643(Bot9),665161(Bot1)/608324(Bot1)/663656(Bot1)/547989(Bot1)/682073(Bot1)/676801(Bot2)/667452(Bot2)/643289(Bot2)/455117(Bot2)/663967(Bot9),641313(Top1)/673357(Top1)/643217(Top1)/650391(Top1)/660162(Top2)/683734(Top2)/518735(Top2)/693049(Top2)/462101(Top2),455117(Top1)(c)-547989(Top1)(1b)-643289(Top1)(2b)-608324(Top1)(3b)-665161(Top1)(ss)-667452(Top1)(lf)-676801(Top1)(cf)-663656(Top1)(rf),518735(Bot1)(c)-683734(Bot1)(1b)-462101(Bot1)(2b)-660162(Bot1)(3b)-641313(Bot1)(ss)-643217(Bot1)(lf)-673357(Bot1)(cf)-693049(Bot1)(rf)/593643(Bot9)(3b)
athletics,angels,2023,4,2,718734,OAK,LAA,https://www.mlb.com/gameday/angels-vs-athletics/2023/04/02/718734/final/box,https://www.mlb.com/gameday/angels-vs-athletics/2023/04/02/718734/final/summary/all,686610(Top1)/667427(Top6)/661309(Top7),542881(Bot1)/681806(Bot7)/608032(Bot9),665923(Bot1)/649557(Bot1)/664913(Bot1)/542583(Bot1)/667670(Bot1)/657656(Bot2)/669127(Bot2)/643393(Bot2)/669397(Bot2)/607054(Bot7)/676116(Bot9),621493(Top1)/545361(Top1)/660271(Top1)/592669(Top1)/592273(Top2)/650859(Top2)/570482(Top2)/681351(Top3)/664058(Top3)/642136(Top9),669127(Top1)(c)-542583(Top1)(1b)-643393(Top1)(2b)-649557(Top1)(3b)-669397(Top1)(ss)-664913(Top1)(lf)-665923(Top1)(cf)-657656(Top1)(rf)/607054(Top8)(3b),681351(Bot1)(c)-592273(Bot1)(1b)-650859(Bot1)(2b)-570482(Bot1)(3b)-664058(Bot1)(ss)-621493(Bot1)(lf)-545361(Bot1)(cf)-592669(Bot1)(rf)
cardinals,blue-jays,2023,4,2,718737,STL,TOR,https://www.mlb.com/gameday/blue-jays-vs-cardinals/2023/04/02/718737/final/box,https://www.mlb.com/gameday/blue-jays-vs-cardinals/2023/04/02/718737/final/summary/all,656756(Top1)/608717(Top6)/676050(Top7),605135(Bot1)/647315(Bot4)/670950(Bot5)/542914(Bot7)/641835(Bot8),680977(Bot1)/676475(Bot1)/502671(Bot1)/571448(Bot1)/575929(Bot1)/669357(Bot1)/691023(Bot1)/666185(Bot2)/669242(Bot2)/641933(Bot8),543807(Top1)/666182(Top1)/665489(Top1)/662139(Top2)/672386(Top2)/656305(Top2)/593160(Top2)/643376(Top2)/669289(Top2),575929(Top1)(c)-502671(Top1)(1b)-680977(Top1)(2b)-571448(Top1)(3b)-669242(Top1)(ss)-676475(Top1)(lf)-666185(Top1)(cf)-691023(Top1)(rf)/641933(Top9)(lf),643376(Bot1)(c)-665489(Bot1)(1b)-669289(Bot1)(2b)-656305(Bot1)(3b)-666182(Bot1)(ss)-593160(Bot1)(lf)-662139(Bot1)(cf)-543807(Bot1)(rf)
cubs,brewers,2023,4,2,718738,CHC,MIL,https://www.mlb.com/gameday/brewers-vs-cubs/2023/04/02/718738/final/box,https://www.mlb.com/gameday/brewers-vs-cubs/2023/04/02/718738/final/summary/all,592791(Top1)/643410(Top5)/657240(Top6)/621074(Top6)/640470(Top8),641778(Bot1)/606303(Bot6)/642770(Bot8)/571948(Bot8)/681402(Bot9),663538(Bot1)/621020(Bot1)/664023(Bot1)/641820(Bot1)/543228(Bot2)/641355(Bot2)/621550(Bot2)/620443(Bot2)/663611(Bot2)/670156(Bot9),592885(Top1)/608385(Top1)/642715(Top1)/642133(Top2)/605119(Top2)/669003(Top2)/605170(Top2)/668930(Top2)/686894(Top2),543228(Top1)(c)-641820(Top1)(1b)-663538(Top1)(2b)-663611(Top1)(3b)-621020(Top1)(ss)-664023(Top1)(lf)-641355(Top1)(cf)-621550(Top1)(rf),605170(Bot1)(c)-642133(Bot1)(1b)-668930(Bot1)(2b)-605119(Bot1)(3b)-642715(Bot1)(ss)-592885(Bot1)(lf)-669003(Bot1)(cf)-686894(Bot1)(rf)
dodgers,d-backs,2023,4,2,718736,LAD,AZ,https://www.mlb.com/gameday/d-backs-vs-dodgers/2023/04/02/718736/final/box,https://www.mlb.com/gameday/d-backs-vs-dodgers/2023/04/02/718736/final/summary/all,592789(Top1)/657571(Top7)/623465(Top8)/660813(Top9),605200(Bot1)/669459(Bot6)/612434(Bot7)/605177(Bot8)/543518(Bot9),605141(Bot1)/518692(Bot1)/669257(Bot1)/502110(Bot1)/444482(Bot2)/572204(Bot2)/681546(Bot2)/621035(Bot2)/500743(Bot3)/678246(Bot8)/605131(Bot9)/518792(Bot9),668942(Top1)/606466(Top1)/666971(Top1)/572233(Top1)/682998(Top2)/664983(Top2)/677950(Top2)/672695(Top3)/645444(Top3),669257(Top1)(c)-518692(Top1)(1b)-605141(Top1)(2b)-621035(Top1)(3b)-500743(Top1)(ss)-444482(Top1)(lf)-681546(Top1)(cf)-572204(Top1)(rf)/678246(Top9)(2b),645444(Bot1)(c)-572233(Bot1)(1b)-606466(Bot1)(2b)-668942(Bot1)(3b)-672695(Bot1)(ss)-682998(Bot1)(lf)-677950(Bot1)(cf)-664983(Bot1)(rf)
mariners,guardians,2023,4,2,718735,SEA,CLE,https://www.mlb.com/gameday/guardians-vs-mariners/2023/04/02/718735/final/box,https://www.mlb.com/gameday/guardians-vs-mariners/2023/04/02/718735/final/summary/all,594835(Top1)/641627(Top6)/666374(Top7)/662253(Top8)/623149(Top9)/682171(Top10)/642100(Top10),615698(Bot1)/682120(Bot5)/680704(Bot7)/669212(Bot8)/660853(Bot9)/663986(Bot10),677594(Bot1)/543939(Bot1)/664034(Bot1)/553993(Bot1)/663728(Bot1)/606192(Bot1)/672284(Bot2)/572041(Bot2)/641487(Bot2)/664059(Bot7)/600303(Bot8),680757(Top1)/642708(Top1)/608070(Top1)/605137(Top2)/660757(Top2)/672356(Top2)/665926(Top2)/572287(Top2)/664702(Top2)/686823(Top7)/650619(Top9)/647304(Top10),663728(Top1)(c)-664034(Top1)(1b)-543939(Top1)(2b)-553993(Top1)(3b)-641487(Top1)(ss)-572041(Top1)(lf)-677594(Top1)(cf)-672284(Top1)(rf)/664059(Top8)(2b)/669450(Top9)(rf),572287(Bot1)(c)-605137(Bot1)(1b)-665926(Bot1)(2b)-672356(Bot1)(3b)-642708(Bot1)(ss)-680757(Bot1)(lf)-664702(Bot1)(cf)-660757(Bot1)(rf)/650619(Bot7)(c)/647304(Bot10)(rf)
marlins,mets,2023,4,2,718741,MIA,NYM,https://www.mlb.com/gameday/mets-vs-marlins/2023/04/02/718741/final/box,https://www.mlb.com/gameday/mets-vs-marlins/2023/04/02/718741/final/summary/all,669432(Top1)/623211(Top5)/656945(Top8)/598264(Top9),673540(Bot1)/642701(Bot6)/595928(Bot7)/668665(Bot8),650333(Bot1)/624585(Bot1)/665862(Bot1)/541645(Bot1)/493329(Bot1)/660821(Bot1)/542932(Bot1)/607732(Bot2)/621563(Bot2),502054(Top1)/516782(Top1)/596019(Top1)/624413(Top1)/592192(Top1)/643446(Top1)/500871(Top1)/621512(Top2)/641796(Top2)/607043(Top9),607732(Top1)(c)-493329(Top1)(1b)-650333(Top1)(2b)-542932(Top1)(3b)-621563(Top1)(ss)-660821(Top1)(lf)-665862(Top1)(cf)-541645(Top1)(rf),621512(Bot1)(c)-624413(Bot1)(1b)-643446(Bot1)(2b)-500871(Bot1)(3b)-596019(Bot1)(ss)-641796(Bot1)(lf)-502054(Bot1)(cf)-516782(Bot1)(rf)/607043(Bot9)(cf)
nationals,braves,2023,4,2,718743,WSH,ATL,https://www.mlb.com/gameday/braves-vs-nationals/2023/04/02/718743/final/box,https://www.mlb.com/gameday/braves-vs-nationals/2023/04/02/718743/final/summary/all,669022(Top1)/640451(Top6)/541640(Top7)/605218(Top8)/640448(Top9),694363(Bot1)/543859(Bot5)/445926(Bot8),657041(Bot1)/608841(Bot1)/600869(Bot1)/642086(Bot1)/660688(Bot1)/669743(Bot1)/545121(Bot1)/671277(Bot1)/645302(Bot1),660670(Top1)/621566(Top1)/663586(Top1)/645277(Top2)/518595(Top2)/542303(Top2)/671739(Top3)/669221(Top3)/606115(Top3),660688(Top1)(c)-642086(Top1)(1b)-671277(Top1)(2b)-600869(Top1)(3b)-545121(Top1)(ss)-669743(Top1)(lf)-645302(Top1)(cf)-657041(Top1)(rf),669221(Bot1)(c)-621566(Bot1)(1b)-645277(Bot1)(2b)-663586(Bot1)(3b)-606115(Bot1)(ss)-542303(Bot1)(lf)-671739(Bot1)(cf)-660670(Bot1)(rf)
padres,rockies,2023,4,2,718733,SD,COL,https://www.mlb.com/gameday/rockies-vs-padres/2023/04/02/718733/final/box,https://www.mlb.com/gameday/rockies-vs-padres/2023/04/02/718733/final/summary/all,607625(Top1)/472610(Top8)/623352(Top9),596295(Bot1)/608718(Bot7),593428(Bot1)/592518(Bot1)/665742(Bot1)/443558(Bot2)/630105(Bot2)/673490(Bot2)/543592(Bot3)/663757(Bot3)/640492(Bot3),595777(Top1)/592178(Top1)/453568(Top1)/543068(Top1)/641857(Top1)/660707(Top2)/602074(Top2)/678662(Top2)/661531(Top3)/519058(Top8),543592(Top1)(c)-630105(Top1)(1b)-673490(Top1)(2b)-592518(Top1)(3b)-593428(Top1)(ss)-665742(Top1)(lf)-663757(Top1)(cf)-640492(Top1)(rf),661531(Bot1)(c)-543068(Bot1)(1b)-641857(Bot1)(2b)-660707(Bot1)(3b)-678662(Bot1)(ss)-595777(Bot1)(lf)-602074(Bot1)(cf)-453568(Bot1)(rf)/553869(Bot8)(c)
rangers,phillies,2023,4,2,718739,TEX,PHI,https://www.mlb.com/gameday/phillies-vs-rangers/2023/04/02/718739/final/box,https://www.mlb.com/gameday/phillies-vs-rangers/2023/04/02/718739/final/summary/all,527048(Top1)/656271(Top6)/642546(Top7)/519293(Top9),663559(Bot1)/571479(Bot6)/641401(Bot7)/642397(Bot8),543760(Bot1)/608369(Bot1)/663993(Bot1)/666969(Bot1)/673962(Bot2)/543257(Bot2)/641598(Bot2)/641680(Bot2)/677649(Bot3),607208(Top1)/656941(Top1)/592663(Top1)/592206(Top1)/664761(Top1)/543281(Top2)/624641(Top2)/681082(Top2)/665506(Top2)/669742(Top9),641680(Top1)(c)-663993(Top1)(1b)-543760(Top1)(2b)-673962(Top1)(3b)-608369(Top1)(ss)-677649(Top1)(lf)-666969(Top1)(cf)-543257(Top1)(rf)/608671(Top8)(cf),592663(Bot1)(c)-664761(Bot1)(1b)-681082(Bot1)(2b)-624641(Bot1)(3b)-607208(Bot1)(ss)-543281(Bot1)(lf)-665506(Bot1)(cf)-592206(Bot1)(rf)
rays,tigers,2023,4,2,718742,TB,DET,https://www.mlb.com/gameday/tigers-vs-rays/2023/04/02/718742/final/box,https://www.mlb.com/gameday/tigers-vs-rays/2023/04/02/718742/final/summary/all,605488(Top1)/621363(Top7)/657044(Top8)/656222(Top9),666214(Bot1)/671345(Bot6)/656638(Bot7)/592741(Bot8),650490(Bot1)/677551(Bot1)/670623(Bot1)/668227(Bot1)/623912(Bot2)/622534(Bot2)/642350(Bot2)/542194(Bot3)/670764(Bot3)/670042(Bot6)/664040(Bot6)/666139(Bot6),663837(Top1)/682985(Top1)/595879(Top1)/640457(Top2)/679529(Top2)/665155(Top2)/408234(Top2)/570731(Top3)/668670(Top3)/656716(Top8),542194(Top1)(c)-650490(Top1)(1b)-670764(Top1)(2b)-670623(Top1)(3b)-677551(Top1)(ss)-668227(Top1)(lf)-642350(Top1)(cf)-622534(Top1)(rf)/670042(Top7)(1b)-666139(Top7)(rf),668670(Bot1)(c)-679529(Bot1)(1b)-570731(Bot1)(2b)-665155(Bot1)(3b)-595879(Bot1)(ss)-640457(Bot1)(lf)-682985(Bot1)(cf)-663837(Bot1)(rf)/656716(Bot8)(2b)
red-sox,orioles,2023,4,2,718748,BOS,BAL,https://www.mlb.com/gameday/orioles-vs-red-sox/2023/04/02/718748/final/box,https://www.mlb.com/gameday/orioles-vs-red-sox/2023/04/02/718748/final/summary/all,656557(Top1)/670167(Top6)/542947(Top7)/455119(Top8)/672391(Top9),608344(Bot1)/641329(Bot5)/669211(Bot7)/657508(Bot7),608701(Bot1)/646240(Bot1)/457759(Bot1)/807799(Bot1)/594807(Bot1)/657077(Bot1)/624414(Bot1)/571771(Bot2)/657136(Bot2)/671213(Bot7)/644374(Bot7),656775(Top1)/668939(Top1)/623993(Top1)/663624(Top2)/683002(Top2)/679631(Top2)/669720(Top2)/624428(Top2)/602104(Top3)/669065(Top9),657136(Top1)(c)-457759(Top1)(1b)-624414(Top1)(2b)-646240(Top1)(3b)-571771(Top1)(ss)-608701(Top1)(lf)-594807(Top1)(cf)-657077(Top1)(rf)/644374(Top8)(2b),668939(Bot1)(c)-663624(Bot1)(1b)-624428(Bot1)(2b)-602104(Bot1)(3b)-683002(Bot1)(ss)-679631(Bot1)(lf)-656775(Bot1)(cf)-669720(Bot1)(rf)
reds,pirates,2023,4,2,718744,CIN,PIT,https://www.mlb.com/gameday/pirates-vs-reds/2023/04/02/718744/final/box,https://www.mlb.com/gameday/pirates-vs-reds/2023/04/02/718744/final/summary/all,668933(Top1)/622065(Top8)/571882(Top8)/664747(Top9),592826(Bot1)/642239(Bot5)/640444(Bot6)/621249(Bot8),663697(Bot1)/670770(Bot1)/641584(Bot1)/663886(Bot2)/613564(Bot2)/571976(Bot2)/668715(Bot2)/666181(Bot2)/621028(Bot3),665833(Top1)/668804(Top1)/457705(Top1)/467793(Top2)/596847(Top2)/663647(Top2)/656582(Top3)/678225(Top3)/595978(Top3)/666801(Top8),663886(Top1)(c)-613564(Top1)(1b)-663697(Top1)(2b)-668715(Top1)(3b)-621028(Top1)(ss)-641584(Top1)(lf)-670770(Top1)(cf)-666181(Top1)(rf),595978(Bot1)(c)-467793(Bot1)(1b)-678225(Bot1)(2b)-663647(Bot1)(3b)-665833(Bot1)(ss)-656582(Bot1)(lf)-668804(Bot1)(cf)-457705(Bot1)(rf)/641511(Bot8)(c)-666801(Bot8)(2b)
